Region,Country,State,City,Month,Day,Year,AvgTemperature
Europe,Russia,,Moscow,12,14,1998,2.1
Europe,Norway,,Oslo,1,26,1996,2.2
Europe,Russia,,Moscow,2,2,1997,2.2
Europe,Finland,,Helsinki,12,27,1995,2.3
Europe,Norway,,Oslo,1,8,1997,2.3
Europe,Finland,,Helsinki,12,28,1995,2.4
Europe,Russia,,Moscow,2,18,1997,2.4
Europe,Finland,,Helsinki,12,26,1996,2.5
Europe,Poland,,Warsaw,12,30,1996,2.5
Europe,Belarus,,Minsk,11,22,1998,2.6
Europe,Ukraine,,Kiev,2,10,1996,2.6
Europe,Russia,,Moscow,12,13,1998,2.7
Europe,Norway,,Oslo,2,22,1996,2.8
Europe,Russia,,Moscow,2,11,1996,2.9
Europe,Latvia,,Riga,12,28,1995,3
Europe,Sweden,,Stockholm,12,25,1995,3
Europe,Sweden,,Stockholm,1,5,1996,3
Europe,Ukraine,,Kiev,12,3,1998,3
Europe,Latvia,,Riga,2,11,1996,3.1
Europe,Norway,,Oslo,1,4,1996,3.1
Europe,Russia,,Moscow,2,2,1999,3.1
Europe,Belarus,,Minsk,1,24,1996,3.2
Europe,Norway,,Oslo,12,30,1995,3.2
Europe,Norway,,Oslo,1,27,1996,3.3
Europe,Finland,,Helsinki,1,26,1996,3.4
Europe,Russia,,Moscow,12,20,1995,3.4
Europe,Norway,,Oslo,12,16,1999,3.5
Europe,Russia,,Moscow,11,26,1999,3.7
Europe,Austria,,Vienna,12,28,1996,3.8
Europe,Norway,,Oslo,1,3,1996,3.8
Europe,Russia,,Moscow,1,12,1999,3.8
Europe,Belarus,,Minsk,11,23,1998,3.9
Europe,Latvia,,Riga,1,29,1999,3.9
Europe,Poland,,Warsaw,12,16,1997,3.9
Europe,Russia,,Moscow,1,7,1997,3.9
Europe,Norway,,Oslo,1,6,1996,4
Europe,Russia,,Moscow,1,22,1995,4
Europe,Russia,,Moscow,1,6,1997,4
Europe,Ukraine,,Kiev,12,31,1995,4
Europe,Finland,,Helsinki,12,21,1995,4.1
Europe,Germany,,Munich,12,29,1996,4.1
Europe,Finland,,Helsinki,1,31,1998,4.2
Europe,Latvia,,Riga,1,2,1996,4.2
Europe,Russia,,Moscow,11,24,1999,4.2
Europe,Sweden,,Stockholm,1,28,1999,4.2
Europe,Belarus,,Minsk,12,3,1998,4.3
Europe,Finland,,Helsinki,1,25,1996,4.3
Europe,Ukraine,,Kiev,12,15,1997,4.3
Europe,Norway,,Oslo,2,11,1999,4.4
Europe,Russia,,Moscow,2,14,1996,4.4
Europe,Sweden,,Stockholm,2,6,1996,4.5
Europe,Serbia-Montenegro,,Pristina,12,28,1998,4.6
Europe,Ukraine,,Kiev,2,7,1996,4.6
Europe,Czech Republic,,Prague,12,22,1996,4.7
Europe,Finland,,Helsinki,12,22,1996,4.7
Europe,Germany,,Bonn,2,2,1996,4.7
Europe,Poland,,Warsaw,1,25,1996,4.7
Europe,Ukraine,,Kiev,2,8,1996,4.7
Europe,Ukraine,,Kiev,1,1,1997,4.7
Europe,Finland,,Helsinki,2,17,1998,4.8
Europe,Norway,,Oslo,1,27,1995,4.8
Europe,Russia,,Moscow,1,21,1995,4.8
Europe,Russia,,Moscow,12,15,1998,4.8
Europe,Sweden,,Stockholm,2,8,1996,4.8
Europe,Ukraine,,Kiev,1,2,1997,4.8
Europe,Belarus,,Minsk,12,23,1996,4.9
Europe,Finland,,Helsinki,2,18,1996,4.9
Europe,Norway,,Oslo,1,5,1997,4.9
Europe,Poland,,Warsaw,12,31,1996,4.9
Europe,Russia,,Moscow,2,6,1996,4.9
Europe,Sweden,,Stockholm,1,2,1996,4.9
Europe,Ukraine,,Kiev,1,9,1996,4.9
Europe,Finland,,Helsinki,12,26,1995,5
Europe,Norway,,Oslo,1,28,1995,5
Europe,Poland,,Warsaw,12,17,1997,5
Europe,Romania,,Bucharest,12,25,1998,5
Europe,Germany,,Munich,12,28,1996,5.1
Europe,Norway,,Oslo,2,23,1996,5.1
Europe,Norway,,Oslo,12,21,1999,5.1
Europe,Russia,,Moscow,12,28,1996,5.1
Europe,Russia,,Moscow,1,30,1997,5.1
Europe,Serbia-Montenegro,,Pristina,12,29,1998,5.1
Europe,Ukraine,,Kiev,12,30,1995,5.1
Europe,Finland,,Helsinki,2,5,1998,5.2
Europe,Norway,,Oslo,2,16,1997,5.2
Europe,Russia,,Moscow,2,3,1996,5.2
Europe,Latvia,,Riga,1,30,1999,5.3
Europe,Ukraine,,Kiev,1,24,1996,5.3
Europe,Belarus,,Minsk,12,25,1996,5.4
Europe,Finland,,Helsinki,2,20,1996,5.4
Europe,Germany,,Munich,12,27,1996,5.4
Europe,Norway,,Oslo,2,11,1995,5.4
Europe,Russia,,Moscow,1,12,1997,5.4
Europe,Russia,,Moscow,11,12,1998,5.4
Europe,Austria,,Vienna,12,27,1996,5.5
Europe,Russia,,Moscow,1,23,1996,5.5
Europe,Norway,,Oslo,1,9,1997,5.6
Europe,Russia,,Moscow,11,20,1998,5.6
Europe,Ukraine,,Kiev,1,25,1996,5.6
Europe,Yugoslavia,,Belgrade,12,24,1999,5.6
Europe,Finland,,Helsinki,2,6,1996,5.7
Europe,Finland,,Helsinki,2,12,1996,5.7
Europe,Finland,,Helsinki,1,26,1999,5.7
Europe,Norway,,Oslo,1,31,1996,5.7
Europe,Russia,,Moscow,12,23,1995,5.7
Europe,Russia,,Moscow,11,22,1998,5.7
Europe,Norway,,Oslo,12,14,1996,5.8
Europe,Norway,,Oslo,1,10,1997,5.8
Europe,Poland,,Warsaw,12,28,1995,5.8
Europe,Russia,,Moscow,12,19,1995,5.8
Europe,Russia,,Moscow,12,26,1995,5.8
Europe,Russia,,Moscow,2,25,1998,5.8
Europe,Belarus,,Minsk,12,6,1995,5.9
Europe,Poland,,Warsaw,12,30,1995,5.9
Europe,Russia,,Moscow,1,2,1997,5.9
Europe,Ukraine,,Kiev,12,26,1996,5.9
Europe,Poland,,Warsaw,12,29,1995,6
Europe,Russia,,Moscow,1,5,1997,6
Europe,Norway,,Oslo,1,4,1995,6.1
Europe,Belarus,,Minsk,11,21,1998,6.2
Europe,Latvia,,Riga,1,25,1996,6.2
Europe,Russia,,Moscow,2,3,1997,6.2
Europe,Serbia-Montenegro,,Pristina,12,26,1998,6.2
Europe,Ukraine,,Kiev,11,23,1998,6.2
Europe,Norway,,Oslo,12,31,1996,6.3
Europe,Norway,,Oslo,1,2,1997,6.3
Europe,Serbia-Montenegro,,Pristina,12,27,1998,6.3
Europe,Macedonia,,Skopje,12,28,1998,6.4
Europe,Poland,,Warsaw,1,26,1996,6.4
Europe,Russia,,Moscow,1,31,1998,6.4
Europe,Russia,,Moscow,12,23,1998,6.4
Europe,Sweden,,Stockholm,2,7,1996,6.4
Europe,Belarus,,Minsk,1,21,1995,6.5
Europe,Belarus,,Minsk,12,4,1998,6.5
Europe,Ukraine,,Kiev,11,25,1999,6.5
Europe,Norway,,Oslo,1,26,1995,6.6
Europe,Norway,,Oslo,1,30,1996,6.6
Europe,Russia,,Moscow,1,14,1996,6.6
Europe,Russia,,Moscow,1,24,1996,6.6
Europe,Finland,,Helsinki,2,4,1998,6.7
Europe,Russia,,Moscow,2,8,1998,6.7
Europe,Norway,,Oslo,12,21,1995,6.8
Europe,Ukraine,,Kiev,12,30,1996,6.8
Europe,Belarus,,Minsk,12,27,1995,6.9
Europe,Finland,,Helsinki,2,14,1997,6.9
Europe,Latvia,,Riga,12,24,1996,6.9
Europe,Russia,,Moscow,12,2,1998,6.9
Europe,Slovakia,,Bratislava,12,27,1996,6.9
Europe,Poland,,Warsaw,2,9,1996,7
Europe,Russia,,Moscow,11,16,1998,7
Europe,Belarus,,Minsk,11,24,1998,7.1
Europe,Russia,,Moscow,11,11,1998,7.1
Europe,Sweden,,Stockholm,2,5,1996,7.1
Europe,Russia,,Moscow,2,27,1996,7.2
Europe,Russia,,Moscow,12,23,1996,7.2
Europe,Slovakia,,Bratislava,12,29,1996,7.2
Europe,Belarus,,Minsk,1,14,1996,7.3
Europe,Norway,,Oslo,12,23,1996,7.3
Europe,Norway,,Oslo,2,15,1997,7.3
Europe,Poland,,Warsaw,2,8,1996,7.3
Europe,Russia,,Moscow,11,17,1998,7.3
Europe,Russia,,Moscow,1,11,1999,7.3
Europe,Ukraine,,Kiev,2,12,1996,7.3
Europe,Belarus,,Minsk,12,7,1995,7.4
Europe,Norway,,Oslo,2,13,1996,7.4
Europe,Norway,,Oslo,2,10,1999,7.4
Europe,Russia,,Moscow,1,11,1997,7.4
Europe,Sweden,,Stockholm,12,27,1995,7.4
Europe,Russia,,Moscow,2,16,1996,7.5
Europe,Russia,,Moscow,12,12,1998,7.5
Europe,Ukraine,,Kiev,12,31,1996,7.5
Europe,Czech Republic,,Prague,12,29,1995,7.6
Europe,Poland,,Warsaw,12,3,1998,7.6
Europe,Russia,,Moscow,1,18,1995,7.6
Europe,Russia,,Moscow,1,4,1996,7.6
Europe,Russia,,Moscow,2,19,1997,7.6
Europe,Serbia-Montenegro,,Pristina,1,18,1995,7.6
Europe,Belarus,,Minsk,1,25,1996,7.7
Europe,Macedonia,,Skopje,12,27,1998,7.7
Europe,Russia,,Moscow,2,17,1998,7.7
Europe,Latvia,,Riga,2,11,1999,7.8
Europe,Russia,,Moscow,2,8,1999,7.8
Europe,Belarus,,Minsk,11,30,1998,7.9
Europe,Belarus,,Minsk,11,25,1999,7.9
Europe,Slovakia,,Bratislava,12,28,1996,7.9
Europe,Ukraine,,Kiev,11,30,1998,7.9
Europe,Belarus,,Minsk,12,25,1995,8
Europe,Norway,,Oslo,12,4,1997,8
Europe,Norway,,Oslo,2,4,1998,8
Europe,Poland,,Warsaw,1,5,1997,8
Europe,Finland,,Helsinki,2,16,1997,8.1
Europe,Germany,,Munich,12,29,1995,8.1
Europe,Norway,,Oslo,2,9,1999,8.1
Europe,Russia,,Moscow,1,20,1995,8.1
Europe,Russia,,Moscow,1,9,1999,8.1
Europe,Russia,,Moscow,2,13,1999,8.1
Europe,Serbia-Montenegro,,Pristina,1,17,1995,8.1
Europe,Sweden,,Stockholm,12,22,1995,8.1
Europe,Ukraine,,Kiev,1,10,1996,8.1
Europe,Ukraine,,Kiev,1,12,1997,8.1
Europe,Belarus,,Minsk,1,31,1999,8.2
Europe,Latvia,,Riga,12,1,1998,8.2
Europe,Norway,,Oslo,1,28,1996,8.2
Europe,Norway,,Oslo,2,6,1996,8.2
Europe,Norway,,Oslo,1,6,1997,8.2
Europe,Czech Republic,,Prague,1,1,1997,8.3
Europe,Norway,,Oslo,2,1,1996,8.3
Europe,Austria,,Vienna,12,29,1996,8.4
Europe,Belarus,,Minsk,12,21,1996,8.4
Europe,Poland,,Warsaw,1,2,1997,8.4
Europe,Russia,,Moscow,1,9,1996,8.4
Europe,Russia,,Moscow,1,25,1996,8.4
Europe,Russia,,Moscow,2,5,1996,8.4
Europe,Belarus,,Minsk,1,5,1995,8.5
Europe,Bulgaria,,Sofia,12,25,1999,8.5
Europe,Finland,,Helsinki,2,17,1996,8.5
Europe,Norway,,Oslo,2,8,1996,8.5
Europe,Poland,,Warsaw,12,31,1995,8.5
Europe,Russia,,Moscow,1,26,1996,8.5
Europe,Belarus,,Minsk,1,20,1995,8.6
Europe,Finland,,Helsinki,1,5,1997,8.6
Europe,Latvia,,Riga,2,10,1999,8.6
Europe,Russia,,Moscow,1,14,1998,8.6
Europe,Ukraine,,Kiev,2,9,1996,8.6
Europe,Czech Republic,,Prague,1,31,1999,8.7
Europe,Finland,,Helsinki,2,21,1996,8.7
Europe,Macedonia,,Skopje,12,26,1998,8.7
Europe,Norway,,Oslo,2,14,1996,8.7
Europe,Russia,,Moscow,1,19,1995,8.7
Europe,Belgium,,Brussels,1,1,1997,8.8
Europe,Czech Republic,,Prague,12,26,1996,8.8
Europe,Finland,,Helsinki,11,28,1995,8.8
Europe,Finland,,Helsinki,2,3,1996,8.8
Europe,Germany,,Munich,12,31,1996,8.8
Europe,Latvia,,Riga,12,23,1996,8.8
Europe,Russia,,Moscow,12,22,1996,8.8
Europe,Finland,,Helsinki,2,7,1996,8.9
Europe,Finland,,Helsinki,11,20,1998,8.9
Europe,Hungary,,Budapest,12,31,1996,8.9
Europe,Poland,,Warsaw,2,6,1996,8.9
Europe,Sweden,,Stockholm,2,23,1996,8.9
Europe,Ukraine,,Kiev,1,20,1995,8.9
Europe,Belarus,,Minsk,1,26,1996,9
Europe,Norway,,Oslo,12,21,1996,9
Europe,Poland,,Warsaw,2,10,1996,9
Europe,Poland,,Warsaw,11,22,1998,9
Europe,Sweden,,Stockholm,2,9,1996,9
Europe,Ukraine,,Kiev,1,1,1996,9
Europe,Latvia,,Riga,12,2,1998,9.1
Europe,Poland,,Warsaw,1,27,1996,9.1
Europe,Russia,,Moscow,1,10,1995,9.1
Europe,Russia,,Moscow,2,4,1996,9.1
Europe,Russia,,Moscow,2,15,1996,9.1
Europe,Russia,,Moscow,11,19,1998,9.1
Europe,Belarus,,Minsk,2,12,1996,9.2
Europe,Belarus,,Minsk,2,3,1999,9.2
Europe,Czech Republic,,Prague,12,25,1996,9.2
Europe,Macedonia,,Skopje,12,29,1998,9.2
Europe,Norway,,Oslo,12,15,1996,9.2
Europe,Romania,,Bucharest,12,29,1998,9.2
Europe,Sweden,,Stockholm,12,14,1996,9.2
Europe,Austria,,Vienna,12,30,1996,9.3
Europe,Norway,,Oslo,1,3,1995,9.3
Europe,Poland,,Warsaw,1,24,1996,9.3
Europe,Romania,,Bucharest,12,19,1997,9.3
Europe,Russia,,Moscow,12,4,1995,9.3
Europe,Russia,,Moscow,12,21,1997,9.3
Europe,Russia,,Moscow,2,26,1998,9.3
Europe,Russia,,Moscow,11,27,1999,9.3
Europe,Switzerland,,Bern,1,5,1995,9.3
Europe,Belarus,,Minsk,12,20,1996,9.4
Europe,Finland,,Helsinki,12,19,1995,9.4
Europe,Germany,,Munich,12,30,1996,9.4
Europe,Latvia,,Riga,1,24,1996,9.4
Europe,Norway,,Oslo,2,12,1999,9.4
Europe,Russia,,Moscow,12,16,1995,9.4
Europe,Serbia-Montenegro,,Pristina,1,31,1999,9.4
Europe,Sweden,,Stockholm,2,18,1996,9.4
Europe,Belarus,,Minsk,2,6,1996,9.5
Europe,Norway,,Oslo,2,8,1999,9.5
Europe,Poland,,Warsaw,12,11,1998,9.5
Europe,Russia,,Moscow,1,13,1996,9.5
Europe,Russia,,Moscow,2,16,1997,9.5
Europe,Ukraine,,Kiev,12,9,1998,9.5
Europe,Belarus,,Minsk,12,19,1997,9.6
Europe,Russia,,Moscow,12,2,1997,9.6
Europe,Russia,,Moscow,12,23,1997,9.6
Europe,Ukraine,,Kiev,1,8,1996,9.6
Europe,Norway,,Oslo,2,9,1996,9.7
Europe,Russia,,Moscow,1,17,1995,9.7
Europe,Ukraine,,Kiev,2,6,1996,9.7
Europe,Belarus,,Minsk,1,28,1996,9.8
Europe,Czech Republic,,Prague,2,1,1998,9.8
Europe,Latvia,,Riga,12,29,1995,9.8
Europe,Romania,,Bucharest,12,17,1997,9.8
Europe,Belarus,,Minsk,1,16,1996,9.9
Europe,Belarus,,Minsk,2,18,1997,9.9
Europe,Latvia,,Riga,2,18,1996,9.9
Europe,Norway,,Oslo,1,31,1995,9.9
Europe,Norway,,Oslo,12,17,1995,9.9
Europe,Norway,,Oslo,2,2,1996,9.9
Europe,Norway,,Oslo,2,21,1996,9.9
Europe,Norway,,Oslo,12,31,1999,9.9
Europe,Poland,,Warsaw,12,27,1995,9.9
Europe,Russia,,Moscow,1,29,1998,9.9
Europe,Ukraine,,Kiev,12,29,1995,9.9
Europe,Bulgaria,,Sofia,12,27,1998,10
Europe,Bulgaria,,Sofia,12,28,1998,10
Europe,Germany,,Munich,12,9,1998,10
Europe,Norway,,Oslo,12,19,1995,10
Europe,Hungary,,Budapest,12,29,1996,10.1
Europe,Latvia,,Riga,12,17,1997,10.1
Europe,Norway,,Oslo,12,5,1997,10.1
Europe,Ukraine,,Kiev,1,22,1995,10.1
Europe,Croatia,,Zagreb,12,31,1996,10.2
Europe,Norway,,Oslo,1,29,1999,10.2
Europe,Russia,,Moscow,1,11,1996,10.2
Europe,Russia,,Moscow,11,10,1998,10.2
Europe,Austria,,Vienna,1,31,1996,10.3
Europe,Bulgaria,,Sofia,12,29,1998,10.3
Europe,Latvia,,Riga,2,6,1996,10.3
Europe,Norway,,Oslo,12,31,1995,10.3
Europe,Norway,,Oslo,2,3,1998,10.3
Europe,Russia,,Moscow,1,27,1997,10.3
Europe,Ukraine,,Kiev,12,24,1996,10.3
Europe,Belarus,,Minsk,1,19,1995,10.4
Europe,Belgium,,Brussels,1,2,1997,10.4
Europe,Finland,,Helsinki,1,31,1995,10.4
Europe,Germany,,Munich,12,26,1996,10.4
Europe,Latvia,,Riga,2,12,1996,10.4
Europe,Romania,,Bucharest,12,18,1997,10.4
Europe,Russia,,Moscow,11,20,1999,10.4
Europe,Serbia-Montenegro,,Pristina,12,25,1999,10.4
Europe,Ukraine,,Kiev,1,4,1997,10.4
Europe,Ukraine,,Kiev,2,3,1997,10.4
Europe,Belarus,,Minsk,1,22,1995,10.5
Europe,Finland,,Helsinki,2,5,1996,10.5
Europe,Norway,,Oslo,12,25,1996,10.5
Europe,Norway,,Oslo,12,14,1999,10.5
Europe,Romania,,Bucharest,12,26,1998,10.5
Europe,Russia,,Moscow,11,18,1998,10.5
Europe,Ukraine,,Kiev,1,14,1996,10.5
Europe,Ukraine,,Kiev,12,18,1997,10.5
Europe,Finland,,Helsinki,2,2,1998,10.6
Europe,Finland,,Helsinki,1,11,1999,10.6
Europe,Iceland,,Reykjavik,3,6,1998,10.6
Europe,Latvia,,Riga,12,19,1997,10.6
Europe,Russia,,Moscow,11,29,1995,10.6
Europe,Russia,,Moscow,12,22,1997,10.6
Europe,Ukraine,,Kiev,11,22,1998,10.6
Europe,Finland,,Helsinki,12,29,1995,10.7
Europe,Switzerland,,Zurich,12,29,1996,10.7
Europe,Ukraine,,Kiev,1,15,1996,10.7
Europe,Belarus,,Minsk,12,5,1995,10.8
Europe,Bulgaria,,Sofia,12,26,1998,10.8
Europe,Germany,,Munich,1,1,1997,10.8
Europe,Poland,,Warsaw,1,31,1999,10.8
Europe,Russia,,Moscow,1,30,1996,10.8
Europe,Iceland,,Reykjavik,3,1,1998,10.9
Europe,Norway,,Oslo,1,31,1998,10.9
Europe,Norway,,Oslo,2,13,1999,10.9
Europe,Russia,,Moscow,1,29,1997,10.9
Europe,Russia,,Moscow,11,19,1999,10.9
Europe,Ukraine,,Kiev,1,7,1996,10.9
Europe,Ukraine,,Kiev,2,13,1996,10.9
Europe,Finland,,Helsinki,12,19,1996,11
Europe,Russia,,Moscow,2,20,1997,11
Europe,Sweden,,Stockholm,1,29,1999,11
Europe,Czech Republic,,Prague,2,9,1996,11.1
Europe,Hungary,,Budapest,12,30,1996,11.1
Europe,Russia,,Moscow,2,26,1996,11.1
Europe,Ukraine,,Kiev,1,9,1997,11.1
Europe,Ukraine,,Kiev,1,13,1997,11.1
Europe,Belarus,,Minsk,12,8,1995,11.2
Europe,Belarus,,Minsk,1,11,1999,11.2
Europe,Finland,,Helsinki,2,2,1996,11.2
Europe,Finland,,Helsinki,1,6,1997,11.2
Europe,Poland,,Warsaw,1,4,1997,11.2
Europe,Russia,,Moscow,11,26,1998,11.2
Europe,Slovakia,,Bratislava,2,10,1996,11.2
Europe,Sweden,,Stockholm,1,27,1999,11.2
Europe,Belarus,,Minsk,2,1,1998,11.3
Europe,Czech Republic,,Prague,12,28,1995,11.3
Europe,Finland,,Helsinki,2,8,1996,11.3
Europe,Hungary,,Budapest,12,11,1998,11.3
Europe,Latvia,,Riga,1,26,1996,11.3
Europe,Latvia,,Riga,11,18,1998,11.3
Europe,Norway,,Oslo,1,21,1998,11.3
Europe,Poland,,Warsaw,12,2,1998,11.3
Europe,Romania,,Bucharest,2,2,1996,11.3
Europe,Russia,,Moscow,1,23,1995,11.3
Europe,Slovakia,,Bratislava,2,1,1996,11.3
Europe,Belarus,,Minsk,2,8,1999,11.4
Europe,Czech Republic,,Prague,2,2,1998,11.4
Europe,Finland,,Helsinki,1,24,1996,11.4
