Region,Country,State,City,Month,Day,Year,AvgTemperature
Middle East,Turkey,,Ankara,1,28,2018,32.1
Middle East,Syria,,Damascus,1,9,2015,32.3
Middle East,Syria,,Damascus,1,12,2015,32.3
Middle East,Turkey,,Ankara,1,23,2015,32.3
Middle East,Turkey,,Ankara,12,7,2017,32.3
Middle East,Turkey,,Ankara,1,5,2020,32.3
Middle East,Turkey,,Istanbul,1,8,2019,32.4
Middle East,Syria,,Damascus,2,10,2020,32.5
Middle East,Turkey,,Ankara,12,4,2015,32.5
Middle East,Turkey,,Ankara,12,7,2015,32.5
Middle East,Turkey,,Ankara,2,10,2017,32.5
Middle East,Turkey,,Ankara,11,22,2017,32.5
Middle East,Turkey,,Ankara,12,9,2018,32.5
Middle East,Turkey,,Ankara,1,27,2020,32.5
Middle East,Turkey,,Ankara,3,5,2015,32.6
Middle East,Turkey,,Ankara,1,4,2016,32.6
Middle East,Turkey,,Ankara,12,29,2016,32.6
Middle East,Turkey,,Ankara,2,4,2017,32.6
Middle East,Turkey,,Ankara,1,8,2018,32.6
Middle East,Turkey,,Ankara,1,22,2019,32.6
Middle East,Turkey,,Istanbul,1,24,2016,32.6
Middle East,Turkey,,Ankara,11,23,2016,32.7
Middle East,Turkey,,Ankara,3,19,2020,32.7
Middle East,Turkey,,Istanbul,1,19,2016,32.7
Middle East,Turkey,,Ankara,12,14,2017,32.8
Middle East,Turkey,,Ankara,1,13,2015,32.9
Middle East,Turkey,,Ankara,1,25,2015,32.9
Middle East,Turkey,,Ankara,12,1,2016,32.9
Middle East,Turkey,,Istanbul,1,25,2016,32.9
Middle East,Turkey,,Ankara,12,11,2015,33
Middle East,Turkey,,Ankara,1,18,2017,33
Middle East,Turkey,,Ankara,12,5,2019,33
Middle East,Turkey,,Ankara,1,28,2020,33
Middle East,Turkey,,Istanbul,2,8,2020,33
Middle East,Turkey,,Ankara,12,10,2015,33.1
Middle East,Turkey,,Ankara,1,30,2016,33.1
Middle East,Turkey,,Ankara,11,1,2017,33.1
Middle East,Syria,,Damascus,1,27,2016,33.2
Middle East,Turkey,,Ankara,3,24,2019,33.2
Middle East,Turkey,,Ankara,12,9,2019,33.2
Middle East,Syria,,Damascus,11,26,2016,33.3
Middle East,Turkey,,Ankara,12,8,2017,33.3
Middle East,Turkey,,Ankara,1,30,2018,33.3
Middle East,Turkey,,Ankara,1,2,2020,33.3
Middle East,Turkey,,Istanbul,2,14,2017,33.3
Middle East,Syria,,Damascus,2,1,2017,33.4
Middle East,Turkey,,Ankara,11,19,2016,33.4
Middle East,Turkey,,Ankara,12,12,2018,33.4
Middle East,Turkey,,Ankara,2,6,2016,33.5
Middle East,Turkey,,Ankara,12,11,2016,33.5
Middle East,Turkey,,Ankara,1,7,2018,33.5
Middle East,Turkey,,Ankara,12,19,2019,33.5
Middle East,Turkey,,Ankara,12,29,2019,33.5
Middle East,Turkey,,Istanbul,2,17,2015,33.5
Middle East,Turkey,,Ankara,2,10,2016,33.6
Middle East,Turkey,,Ankara,1,13,2019,33.6
Middle East,Turkey,,Ankara,12,11,2019,33.6
Middle East,Turkey,,Ankara,3,20,2015,33.7
Middle East,Turkey,,Ankara,12,24,2016,33.7
Middle East,Turkey,,Ankara,1,29,2018,33.7
Middle East,Jordan,,Amman,1,10,2015,33.8
Middle East,Syria,,Damascus,1,11,2015,33.8
Middle East,Turkey,,Ankara,12,25,2016,33.8
Middle East,Turkey,,Ankara,12,27,2016,33.8
Middle East,Turkey,,Ankara,1,20,2017,33.8
Middle East,Turkey,,Istanbul,1,23,2016,33.8
Middle East,Jordan,,Amman,1,9,2015,33.9
Middle East,Syria,,Damascus,12,5,2015,33.9
Middle East,Turkey,,Ankara,2,13,2020,33.9
Middle East,Turkey,,Istanbul,3,1,2018,33.9
Middle East,Turkey,,Ankara,12,12,2015,34
Middle East,Turkey,,Ankara,1,17,2017,34
Middle East,Turkey,,Ankara,1,31,2018,34
Middle East,Turkey,,Ankara,2,16,2015,34.1
Middle East,Turkey,,Ankara,12,8,2015,34.1
Middle East,Turkey,,Ankara,11,16,2016,34.1
Middle East,Turkey,,Ankara,12,2,2019,34.1
Middle East,Turkey,,Ankara,12,28,2019,34.1
Middle East,Turkey,,Ankara,1,12,2020,34.1
Middle East,Turkey,,Istanbul,2,24,2019,34.1
Middle East,Turkey,,Ankara,3,17,2017,34.2
Middle East,Turkey,,Istanbul,1,28,2017,34.2
Middle East,Turkey,,Ankara,2,12,2015,34.3
Middle East,Turkey,,Ankara,1,9,2016,34.3
Middle East,Turkey,,Ankara,2,18,2020,34.3
Middle East,Turkey,,Ankara,12,2,2015,34.4
Middle East,Turkey,,Ankara,12,17,2015,34.4
Middle East,Turkey,,Ankara,3,17,2016,34.4
Middle East,Turkey,,Ankara,12,3,2019,34.4
Middle East,Turkey,,Ankara,12,4,2019,34.4
Middle East,Turkey,,Ankara,12,10,2019,34.4
Middle East,Turkey,,Ankara,12,16,2019,34.4
Middle East,Turkey,,Istanbul,1,26,2017,34.4
Middle East,Syria,,Damascus,1,7,2015,34.5
Middle East,Turkey,,Ankara,3,16,2020,34.5
Middle East,Syria,,Damascus,1,26,2016,34.6
Middle East,Turkey,,Ankara,1,4,2015,34.6
Middle East,Turkey,,Ankara,4,10,2015,34.6
Middle East,Turkey,,Ankara,2,12,2020,34.6
Middle East,Turkey,,Ankara,1,3,2015,34.7
Middle East,Turkey,,Ankara,12,12,2016,34.7
Middle East,Turkey,,Ankara,12,16,2017,34.7
Middle East,Turkey,,Ankara,12,23,2018,34.7
Middle East,Turkey,,Istanbul,1,7,2019,34.7
Middle East,Jordan,,Amman,2,20,2015,34.8
Middle East,Syria,,Damascus,1,29,2017,34.8
Middle East,Turkey,,Ankara,1,10,2016,34.8
Middle East,Turkey,,Ankara,2,11,2017,34.8
Middle East,Turkey,,Ankara,1,12,2019,34.8
Middle East,Turkey,,Istanbul,2,19,2015,34.8
Middle East,Turkey,,Ankara,11,22,2016,34.9
Middle East,Turkey,,Ankara,11,27,2016,34.9
Middle East,Turkey,,Ankara,2,1,2018,34.9
Middle East,Turkey,,Ankara,1,24,2015,35
Middle East,Turkey,,Ankara,2,8,2015,35
Middle East,Turkey,,Ankara,3,4,2015,35
Middle East,Turkey,,Ankara,12,9,2015,35
Middle East,Turkey,,Ankara,11,2,2017,35
Middle East,Turkey,,Ankara,2,2,2019,35
Middle East,Turkey,,Istanbul,2,11,2015,35
Middle East,Turkey,,Ankara,2,9,2015,35.1
Middle East,Turkey,,Ankara,1,14,2016,35.1
Middle East,Turkey,,Ankara,2,1,2020,35.1
Middle East,Syria,,Damascus,2,2,2017,35.2
Middle East,Turkey,,Ankara,1,31,2016,35.2
Middle East,Turkey,,Ankara,2,22,2016,35.2
Middle East,Turkey,,Ankara,3,14,2017,35.2
Middle East,Turkey,,Ankara,12,23,2017,35.2
Middle East,Turkey,,Ankara,12,25,2018,35.2
Middle East,Turkey,,Ankara,2,22,2020,35.2
Middle East,Jordan,,Amman,1,26,2016,35.3
Middle East,Turkey,,Ankara,1,16,2016,35.3
Middle East,Turkey,,Ankara,12,13,2016,35.3
Middle East,Turkey,,Ankara,2,19,2017,35.3
Middle East,Turkey,,Ankara,3,15,2017,35.3
Middle East,Turkey,,Ankara,1,28,2019,35.3
Middle East,Turkey,,Ankara,3,1,2019,35.3
Middle East,Turkey,,Ankara,12,30,2019,35.3
Middle East,Turkey,,Istanbul,2,10,2015,35.3
Middle East,Turkey,,Istanbul,2,9,2020,35.3
Middle East,Jordan,,Amman,1,28,2016,35.4
Middle East,Turkey,,Ankara,1,9,2018,35.4
Middle East,Turkey,,Ankara,11,24,2018,35.4
Middle East,Turkey,,Ankara,12,20,2019,35.4
Middle East,Turkey,,Istanbul,1,3,2016,35.4
Middle East,Turkey,,Istanbul,12,30,2016,35.4
Middle East,Syria,,Damascus,1,1,2017,35.5
Middle East,Turkey,,Ankara,2,4,2015,35.5
Middle East,Turkey,,Ankara,12,7,2018,35.5
Middle East,Turkey,,Ankara,12,26,2019,35.5
Middle East,Syria,,Damascus,12,20,2016,35.6
Middle East,Syria,,Damascus,2,11,2020,35.6
Middle East,Turkey,,Ankara,1,2,2015,35.6
Middle East,Turkey,,Ankara,4,4,2015,35.6
Middle East,Turkey,,Ankara,2,7,2017,35.6
Middle East,Turkey,,Ankara,1,23,2018,35.6
Middle East,Turkey,,Ankara,3,2,2018,35.6
Middle East,Turkey,,Ankara,1,4,2019,35.6
Middle East,Turkey,,Ankara,2,17,2019,35.6
Middle East,Turkey,,Ankara,2,25,2019,35.6
Middle East,Turkey,,Ankara,3,29,2019,35.6
Middle East,Syria,,Damascus,1,18,2015,35.7
Middle East,Turkey,,Ankara,1,27,2015,35.7
Middle East,Turkey,,Ankara,3,30,2019,35.7
Middle East,Turkey,,Istanbul,1,26,2016,35.7
Middle East,Syria,,Damascus,1,29,2016,35.8
Middle East,Turkey,,Ankara,11,30,2016,35.8
Middle East,Turkey,,Ankara,1,1,2018,35.8
Middle East,Turkey,,Ankara,2,13,2018,35.8
Middle East,Turkey,,Istanbul,1,31,2017,35.8
Middle East,Turkey,,Ankara,11,18,2015,35.9
Middle East,Turkey,,Ankara,4,20,2019,35.9
Middle East,Turkey,,Ankara,2,19,2020,35.9
Middle East,Turkey,,Ankara,2,13,2015,36
Middle East,Turkey,,Ankara,3,21,2015,36
Middle East,Turkey,,Ankara,1,7,2017,36
Middle East,Turkey,,Ankara,1,14,2019,36
Middle East,Turkey,,Ankara,2,17,2020,36
Middle East,Turkey,,Ankara,2,14,2015,36.1
Middle East,Turkey,,Ankara,11,21,2016,36.1
Middle East,Turkey,,Ankara,1,2,2018,36.1
Middle East,Turkey,,Ankara,2,2,2018,36.1
Middle East,Turkey,,Ankara,2,14,2018,36.1
Middle East,Turkey,,Ankara,2,15,2018,36.1
Middle East,Turkey,,Ankara,1,1,2020,36.1
Middle East,Turkey,,Ankara,2,24,2015,36.2
Middle East,Turkey,,Ankara,1,10,2018,36.2
Middle East,Turkey,,Istanbul,12,31,2016,36.2
Middle East,Turkey,,Istanbul,2,1,2017,36.2
Middle East,Turkey,,Ankara,2,15,2015,36.3
Middle East,Turkey,,Ankara,3,18,2016,36.3
Middle East,Turkey,,Ankara,3,18,2017,36.3
Middle East,Turkey,,Ankara,12,21,2019,36.3
Middle East,Turkey,,Ankara,3,20,2020,36.3
Middle East,Jordan,,Amman,1,12,2015,36.4
Middle East,Jordan,,Amman,1,25,2016,36.4
Middle East,Turkey,,Ankara,3,16,2016,36.4
Middle East,Turkey,,Ankara,12,15,2018,36.4
Middle East,Turkey,,Ankara,1,8,2020,36.4
Middle East,Turkey,,Ankara,1,6,2016,36.5
Middle East,Turkey,,Ankara,3,5,2016,36.5
Middle East,Turkey,,Ankara,2,18,2018,36.5
Middle East,Turkey,,Ankara,1,15,2019,36.5
Middle East,Turkey,,Ankara,2,15,2019,36.5
Middle East,Turkey,,Ankara,2,6,2020,36.5
Middle East,Turkey,,Ankara,4,11,2015,36.6
Middle East,Turkey,,Ankara,2,8,2017,36.6
Middle East,Turkey,,Ankara,11,26,2017,36.6
Middle East,Turkey,,Ankara,11,21,2019,36.6
Middle East,Turkey,,Ankara,2,23,2020,36.6
Middle East,Turkey,,Istanbul,1,22,2016,36.6
Middle East,Turkey,,Ankara,1,8,2016,36.7
Middle East,Turkey,,Ankara,12,22,2019,36.7
Middle East,Turkey,,Istanbul,1,6,2015,36.7
Middle East,Turkey,,Istanbul,2,23,2019,36.7
Middle East,Jordan,,Amman,2,10,2020,36.8
Middle East,Turkey,,Ankara,1,26,2015,36.8
Middle East,Turkey,,Ankara,3,19,2015,36.8
Middle East,Turkey,,Ankara,11,20,2016,36.8
Middle East,Turkey,,Ankara,11,21,2017,36.8
Middle East,Turkey,,Ankara,1,14,2018,36.8
Middle East,Turkey,,Ankara,2,3,2019,36.9
Middle East,Turkey,,Ankara,3,3,2019,36.9
Middle East,Turkey,,Istanbul,1,2,2015,36.9
Middle East,Syria,,Damascus,2,20,2015,37
Middle East,Syria,,Damascus,11,27,2016,37
Middle East,Syria,,Damascus,2,17,2017,37
Middle East,Turkey,,Ankara,2,1,2016,37
Middle East,Turkey,,Ankara,2,3,2016,37
Middle East,Turkey,,Ankara,11,30,2017,37
Middle East,Turkey,,Istanbul,2,13,2017,37
Middle East,Syria,,Damascus,2,3,2017,37.1
Middle East,Turkey,,Ankara,12,1,2015,37.1
Middle East,Turkey,,Ankara,11,3,2017,37.1
Middle East,Turkey,,Istanbul,1,6,2019,37.1
Middle East,Syria,,Damascus,1,8,2015,37.2
Middle East,Turkey,,Ankara,3,28,2016,37.2
Middle East,Turkey,,Ankara,1,6,2018,37.2
Middle East,Turkey,,Ankara,2,19,2018,37.2
Middle East,Turkey,,Ankara,2,22,2019,37.2
Middle East,Turkey,,Istanbul,1,10,2017,37.2
Middle East,Jordan,,Amman,1,7,2015,37.3
Middle East,Jordan,,Amman,1,13,2015,37.3
Middle East,Syria,,Damascus,12,6,2015,37.3
Middle East,Syria,,Damascus,12,21,2016,37.3
Middle East,Syria,,Damascus,2,19,2017,37.3
Middle East,Syria,,Damascus,2,9,2020,37.3
Middle East,Turkey,,Ankara,4,22,2015,37.3
Middle East,Turkey,,Ankara,12,13,2017,37.3
Middle East,Turkey,,Ankara,2,25,2020,37.3
Middle East,Turkey,,Istanbul,2,12,2015,37.3
Middle East,Jordan,,Amman,1,27,2016,37.4
Middle East,Turkey,,Ankara,1,5,2016,37.4
Middle East,Turkey,,Ankara,2,5,2017,37.4
Middle East,Turkey,,Ankara,2,9,2017,37.4
Middle East,Turkey,,Ankara,10,31,2017,37.4
Middle East,Turkey,,Ankara,3,2,2019,37.4
Middle East,Turkey,,Ankara,2,15,2020,37.4
Middle East,Turkey,,Istanbul,12,19,2016,37.4
Middle East,Syria,,Damascus,12,19,2016,37.5
Middle East,Turkey,,Ankara,1,11,2018,37.5
Middle East,Turkey,,Ankara,12,11,2018,37.5
Middle East,Turkey,,Ankara,12,24,2018,37.5
Middle East,Turkey,,Ankara,1,27,2019,37.5
Middle East,Turkey,,Ankara,2,16,2019,37.5
Middle East,Turkey,,Ankara,1,7,2020,37.5
Middle East,Turkey,,Istanbul,1,1,2017,37.5
Middle East,Turkey,,Istanbul,2,27,2018,37.5
Middle East,Turkey,,Istanbul,2,28,2018,37.5
Middle East,Syria,,Damascus,1,2,2017,37.6
Middle East,Syria,,Damascus,1,25,2020,37.6
Middle East,Turkey,,Ankara,12,3,2018,37.6
Middle East,Turkey,,Ankara,2,1,2019,37.6
Middle East,Turkey,,Istanbul,2,15,2017,37.6
Middle East,Turkey,,Ankara,3,15,2016,37.7
Middle East,Turkey,,Ankara,3,16,2017,37.7
Middle East,Turkey,,Ankara,11,25,2017,37.7
Middle East,Turkey,,Ankara,1,18,2018,37.7
Middle East,Turkey,,Ankara,11,26,2018,37.7
Middle East,Turkey,,Ankara,2,23,2019,37.7
Middle East,Turkey,,Ankara,12,25,2019,37.7
Middle East,Turkey,,Istanbul,12,30,2015,37.7
Middle East,Syria,,Damascus,1,22,2017,37.8
Middle East,Syria,,Damascus,1,10,2019,37.8
Middle East,Turkey,,Ankara,12,5,2017,37.8
Middle East,Turkey,,Ankara,3,16,2019,37.8
Middle East,Turkey,,Istanbul,1,1,2015,37.8
Middle East,Turkey,,Istanbul,2,20,2015,37.8
Middle East,Turkey,,Istanbul,12,26,2018,37.8
Middle East,Jordan,,Amman,1,8,2015,37.9
Middle East,Jordan,,Amman,1,28,2017,37.9
Middle East,Syria,,Damascus,2,18,2017,37.9
Middle East,Turkey,,Ankara,4,3,2015,37.9
Middle East,Turkey,,Ankara,2,21,2020,37.9
Middle East,Syria,,Damascus,1,19,2019,38
Middle East,Turkey,,Ankara,2,11,2016,38
Middle East,Turkey,,Ankara,3,27,2016,38
Middle East,Turkey,,Ankara,12,16,2018,38
Middle East,Turkey,,Ankara,1,3,2019,38
